3.1 cloud computing at amazon,contains,OpenNebula
3.1 cloud computing at amazon,contains,OpenStack
3.1 cloud computing at amazon,contains,Oracle Cloud
3.1 cloud computing at amazon,contains,Simple Storage System (S3)
3.1 cloud computing at amazon,contains,Amazon S3 SLA
3.1 cloud computing at amazon,contains,ETag field
3.1 cloud computing at amazon,contains,functions
3.1 cloud computing at amazon,contains,object maintenance
3.1 cloud computing at amazon,contains,parallel applications
3.1 cloud computing at amazon,contains,supporting activities
3.1 cloud computing at amazon,contains,Simple Workflow Service (SWF)
3.1 cloud computing at amazon,contains,Virtual private network (VPN)
3.2 cloud computing: the google perspective,contains,AppEngine
3.2 cloud computing: the google perspective,contains,Chromebook
3.2 cloud computing: the google perspective,contains,Cloud computing
3.2 cloud computing: the google perspective,contains,Deep Web sources
3.2 cloud computing: the google perspective,contains,Gmail
3.2 cloud computing: the google perspective,contains,Google
3.2 cloud computing: the google perspective,contains,cloud computing
3.2 cloud computing: the google perspective,contains,crawlers
3.2 cloud computing: the google perspective,contains,deep Web sources
3.2 cloud computing: the google perspective,contains,structured data
3.2 cloud computing: the google perspective,contains,Google base
3.2 cloud computing: the google perspective,contains,Google calendar
3.2 cloud computing: the google perspective,contains,Google co-op
3.2 cloud computing: the google perspective,contains,Google docs
3.2 cloud computing: the google perspective,contains,Google drive
3.2 cloud computing: the google perspective,contains,Google Query Language (GQL)
3.2 cloud computing: the google perspective,contains,"Platform-as-a-Service (PaaS) Google, using"
3.3 microsoft windows azure and online services,contains,Azure and online services
3.3 microsoft windows azure and online services,contains,architectural styles
3.3 microsoft windows azure and online services,contains,Content delivery network (CDN)
3.3 microsoft windows azure and online services,contains,Fabric controller
3.3 microsoft windows azure and online services,contains,Google
3.3 microsoft windows azure and online services,contains,data base management services (DBMSs)
3.3 microsoft windows azure and online services,contains,Microsoft Windows
3.3 microsoft windows azure and online services,contains,Azure services
3.3 microsoft windows azure and online services,contains,cloud computing
3.3 microsoft windows azure and online services,contains,online services
3.3 microsoft windows azure and online services,contains,SQL Azure
3.3 microsoft windows azure and online services,contains,Windows Azure
3.3 microsoft windows azure and online services,contains,compute
3.3 microsoft windows azure and online services,contains,fabric controller
3.3 microsoft windows azure and online services,contains,storage
3.4 open-source software platforms for private clouds,contains,Cloud controller
3.4 open-source software platforms for private clouds,contains,Cluster controller
3.4 open-source software platforms for private clouds,contains,Dashboard
3.4 open-source software platforms for private clouds,contains,Dynamic Host Configuration Protocol (DHCP)
3.4 open-source software platforms for private clouds,contains,Eucalyptus
3.4 open-source software platforms for private clouds,contains,New Technology File System (NTFS)
3.4 open-source software platforms for private clouds,contains,Nimbus
3.4 open-source software platforms for private clouds,contains,Node controller
3.4 open-source software platforms for private clouds,contains,OpenNebula
3.4 open-source software platforms for private clouds,contains,Open-source software platforms
3.4 open-source software platforms for private clouds,contains,infrastructure
3.4 open-source software platforms for private clouds,contains,private clouds
3.4 open-source software platforms for private clouds,contains,OpenStack
3.4 open-source software platforms for private clouds,contains,Eucalyptus in
3.4 open-source software platforms for private clouds,contains,Open-source software
3.4 open-source software platforms for private clouds,contains,space support
3.4 open-source software platforms for private clouds,contains,system components
3.4 open-source software platforms for private clouds,contains,virtual machine construction
3.4 open-source software platforms for private clouds,contains,Storage controller
3.4 open-source software platforms for private clouds,contains,Storage service (Walrus)
3.4 open-source software platforms for private clouds,contains,Virtual machines monitors (VMMs)
3.5 cloud storage diversity and vendor lock-in,contains,Cloud storage diversity
3.5 cloud storage diversity and vendor lock-in,contains,RAID-5 system
3.5 cloud storage diversity and vendor lock-in,contains,risks
3.5 cloud storage diversity and vendor lock-in,contains,vendor lock-up
3.6 cloud computing interoperability: the intercloud,contains,Cloud interoperability
3.6 cloud computing interoperability: the intercloud,contains,cloud service providers (CSPs)
3.6 cloud computing interoperability: the intercloud,contains,defined
3.6 cloud computing interoperability: the intercloud,contains,exchange
3.6 cloud computing interoperability: the intercloud,contains,from network to clouds
3.6 cloud computing interoperability: the intercloud,contains,ontological development
3.6 cloud computing interoperability: the intercloud,contains,security concerns
3.6 cloud computing interoperability: the intercloud,contains,storage standards
3.6 cloud computing interoperability: the intercloud,contains,RACS system
3.6 cloud computing interoperability: the intercloud,contains,scalable solutions
3.6 cloud computing interoperability: the intercloud,contains,Domain Name Service (DNS)
3.6 cloud computing interoperability: the intercloud,contains,Intercloud exchange
3.6 cloud computing interoperability: the intercloud,contains,Redundant Array of Cloud Storage (RACS)
3.6 cloud computing interoperability: the intercloud,contains,Simple Storage System (S3)
3.6 cloud computing interoperability: the intercloud,contains,cloud storage diversity
3.7 energy use and ecological impact of large-scale data centers,contains,Cloud interoperability
3.7 energy use and ecological impact of large-scale data centers,contains,Public Key Infrastructure (PKI)
3.7 energy use and ecological impact of large-scale data centers,contains,trust indexes
3.7 energy use and ecological impact of large-scale data centers,contains,Data intensity
3.7 energy use and ecological impact of large-scale data centers,contains,Dynamic random access memory (DRAM)
3.7 energy use and ecological impact of large-scale data centers,contains,Energy-proportional systems
3.7 energy use and ecological impact of large-scale data centers,contains,InfiniBand
3.7 energy use and ecological impact of large-scale data centers,contains,Key Management Interoperability Protocol (KMIP)
3.7 energy use and ecological impact of large-scale data centers,contains,Large-scale data centers
3.7 energy use and ecological impact of large-scale data centers,contains,data migration
3.7 energy use and ecological impact of large-scale data centers,contains,energy cost
3.7 energy use and ecological impact of large-scale data centers,contains,energy proportional system
3.7 energy use and ecological impact of large-scale data centers,contains,energy reduction
3.7 energy use and ecological impact of large-scale data centers,contains,"idle system, power consumption"
3.7 energy use and ecological impact of large-scale data centers,contains,operating efficiency
3.8 service- and compliance-level agreements,contains,Service- and compliance-level agreements
3.8 service- and compliance-level agreements,contains,Service-level agreement (SLA)
3.8 service- and compliance-level agreements,contains,area of service
3.8 service- and compliance-level agreements,contains,objectives
3.8 service- and compliance-level agreements,contains,recording
3.9 responsibility sharing between user and cloud service provider,contains,Compliant Cloud Computing (C3)
3.9 responsibility sharing between user and cloud service provider,contains,Service-level agreement (SLA)
3.9 responsibility sharing between user and cloud service provider,contains,common metrics
3.9 responsibility sharing between user and cloud service provider,contains,compliance concept
3.9 responsibility sharing between user and cloud service provider,contains,management phases
3.9 responsibility sharing between user and cloud service provider,contains,User and cloud service provider
3.10 user experience,contains,user experience
3.10 user experience,contains,Distributed denial-of-service attack (DDoS)
3.10 user experience,contains,User experience
3.11 software licensing,contains,software licensing
3.11 software licensing,contains,Software licensing
3.12 further reading,contains,SmartLM
3.12 further reading,contains,WS-Agreement Negotiation protocol
4.1 challenges for cloud computing,contains,challenges
4.1 challenges for cloud computing,contains,node failures
4.1 challenges for cloud computing,contains,reliability
4.1 challenges for cloud computing,contains,Data storage
4.1 challenges for cloud computing,contains,Security isolation
4.2 existing cloud applications and new application opportunities,contains,data processing applications
4.2 existing cloud applications and new application opportunities,contains,existing cloud applications
4.2 existing cloud applications and new application opportunities,contains,batch processing systems
4.2 existing cloud applications and new application opportunities,contains,processing pipelines
4.2 existing cloud applications and new application opportunities,contains,Data mining
4.2 existing cloud applications and new application opportunities,contains,Data processing applications
4.2 existing cloud applications and new application opportunities,contains,types
4.2 existing cloud applications and new application opportunities,contains,Document processing
4.2 existing cloud applications and new application opportunities,contains,Image processing
4.2 existing cloud applications and new application opportunities,contains,Indexing
4.2 existing cloud applications and new application opportunities,contains,Video transcoding
4.3 architectural styles for cloud applications,contains,architectural styles
4.3 architectural styles for cloud applications,contains,Common Object Request Broker Architecture (CORBA)
4.3 architectural styles for cloud applications,contains,Extensibility
4.3 architectural styles for cloud applications,contains,Neutrality
4.3 architectural styles for cloud applications,contains,Object Request Broker (ORB)
4.3 architectural styles for cloud applications,contains,Stateless server
4.4 workflows: coordination of multiple activities,contains,AND split pattern
4.4 workflows: coordination of multiple activities,contains,Anticipated exceptions
4.4 workflows: coordination of multiple activities,contains,workflows
4.4 workflows: coordination of multiple activities,contains,Composite task
4.4 workflows: coordination of multiple activities,contains,Create/Read/Update/Delete (CRUD) operations
4.4 workflows: coordination of multiple activities,contains,Dynamic workflows
4.4 workflows: coordination of multiple activities,contains,Enactment engine
4.4 workflows: coordination of multiple activities,contains,Explicit AND split
4.4 workflows: coordination of multiple activities,contains,Extensible Markup Language (XML)
4.4 workflows: coordination of multiple activities,contains,Fork routing task
4.4 workflows: coordination of multiple activities,contains,Implicit AND split
4.4 workflows: coordination of multiple activities,contains,Join routing task
4.4 workflows: coordination of multiple activities,contains,Primitive task
4.4 workflows: coordination of multiple activities,contains,Replanning
4.4 workflows: coordination of multiple activities,contains,Representational State Transfer (REST)
4.4 workflows: coordination of multiple activities,contains,Routing task
4.4 workflows: coordination of multiple activities,contains,Simple Object Access Protocol (SOAP)
4.4 workflows: coordination of multiple activities,contains,Strong coordination models
4.4 workflows: coordination of multiple activities,contains,Synchronization pattern
4.4 workflows: coordination of multiple activities,contains,Weak coordination models
4.4 workflows: coordination of multiple activities,contains,Web Services Description Language (WSDL)
4.4 workflows: coordination of multiple activities,contains,Workflow definition language (WFDL)
4.4 workflows: coordination of multiple activities,contains,Workflow pattern
4.4 workflows: coordination of multiple activities,contains,Workflow verification
4.5 coordination based on a state machine model: the zookeeper,contains,coordination
4.5 coordination based on a state machine model: the zookeeper,contains,ZooKeeper
4.5 coordination based on a state machine model: the zookeeper,contains,service guarantees
4.6 the mapreduce programming model,contains,Divisible Load Theory (DLT)
4.6 the mapreduce programming model,contains,Map Reduce programming model
4.6 the mapreduce programming model,contains,application programming interface (API)
4.7 a case study: the greptheweb application,contains,Apache Hadoop
4.7 a case study: the greptheweb application,contains,GrepTheWeb application
4.7 a case study: the greptheweb application,contains,the processing phase
4.7 a case study: the greptheweb application,contains,the startup phase
4.7 a case study: the greptheweb application,contains,Hadoop Map Reduce
4.8 clouds for science and engineering,contains,science and engineering applications
4.8 clouds for science and engineering,contains,Clouds for science and engineering
4.8 clouds for science and engineering,contains,the cleanup phase
4.8 clouds for science and engineering,contains,the monitoring phase
4.8 clouds for science and engineering,contains,the shutdown phase
4.8 clouds for science and engineering,contains,user interactions with system
4.9 high-performance computing on a cloud,contains,Carver
4.9 high-performance computing on a cloud,contains,high-performance computing
4.9 high-performance computing on a cloud,contains,eScience
4.9 high-performance computing on a cloud,contains,metadata
4.9 high-performance computing on a cloud,contains,Community Atmosphere Mode (CAM)
4.9 high-performance computing on a cloud,contains,Community Climate System Model (CCSM)
4.9 high-performance computing on a cloud,contains,Distributed Data Interface (DDI)
4.9 high-performance computing on a cloud,contains,Fast Fourier Transform (FFT) algorithm
4.9 high-performance computing on a cloud,contains,Fortran 90 code
4.9 high-performance computing on a cloud,contains,General Atomic andMolecular Electronic Structure System (GAMESS)
4.9 high-performance computing on a cloud,contains,High-performance computing challenge (HPCC)
4.9 high-performance computing on a cloud,contains,High-performance computing on cloud
4.9 high-performance computing on a cloud,contains,Lawrencium
4.9 high-performance computing on a cloud,contains,MAESTRO
4.9 high-performance computing on a cloud,contains,MIMD Lattice Computation (MILC)
4.9 high-performance computing on a cloud,contains,(NERSC)
4.9 high-performance computing on a cloud,contains,Quantum Chromo Dynamics (QCD)
4.9 high-performance computing on a cloud,contains,Same program multiple data (SPMD)
4.10 cloud computing for biology research,contains,Biology research
4.10 cloud computing for biology research,contains,for biology research
4.10 cloud computing for biology research,contains,Load imbalance
4.10 cloud computing for biology research,contains,National Center for Biotechnology Information (NCBI)
"4.11 social computing, digital content, and cloud computing",contains,Berkeley Open Infrastructure for Network Computing (BOINC)
"4.11 social computing, digital content, and cloud computing",contains,Case-based reasoning (CBR)
"4.11 social computing, digital content, and cloud computing",contains,digital contents
"4.11 social computing, digital content, and cloud computing",contains,social computing
"4.11 social computing, digital content, and cloud computing",contains,Facebook JavaScript (FBJS)
"4.11 social computing, digital content, and cloud computing",contains,Facebook markup language (FBML)
"4.11 social computing, digital content, and cloud computing",contains,Mashup Container
"4.11 social computing, digital content, and cloud computing",contains,Social intelligence
"4.11 social computing, digital content, and cloud computing",contains,Social networks
5.1 virtualization,contains,Application binary interface (ABI)
5.1 virtualization,contains,Application programming interface (API)
5.1 virtualization,contains,Instruction set architecture (ISA)
5.1 virtualization,contains,Virtualization
5.1 virtualization,contains,aggregation
5.1 virtualization,contains,emulation
5.1 virtualization,contains,multiplexing and emulation
5.2 layering and virtualization,contains,Application binary interface (ABI)
5.2 layering and virtualization,contains,Application program interface (API)
5.2 layering and virtualization,contains,Dynamic binary translation
5.2 layering and virtualization,contains,Hardware costs
5.2 layering and virtualization,contains,High-level language (HLL) code
5.2 layering and virtualization,contains,Instruction set architecture (ISA)
5.2 layering and virtualization,contains,Layering and virtualization
5.2 layering and virtualization,contains,Performance penalty
5.2 layering and virtualization,contains,User convenience
5.2 layering and virtualization,contains,layering
5.2 layering and virtualization,contains,side effects
5.4 virtual machines,contains,Memory virtualization
5.4 virtual machines,contains,Operating system-level virtualization
5.4 virtual machines,contains,Virtual machine (VM)
5.4 virtual machines,contains,monitors
5.4 virtual machines,contains,Virtual machines monitors (VMMs)
5.5 performance and security isolation,contains,Performance isolation
5.5 performance and security isolation,contains,Processor emulation
5.5 performance and security isolation,contains,Processor virtualization
5.5 performance and security isolation,contains,performance and security isolation
5.6 full virtualization and paravirtualization,contains,Binary translation
5.6 full virtualization and paravirtualization,contains,Cache isolation
5.6 full virtualization and paravirtualization,contains,Full virtualization and paravirtualization
5.6 full virtualization and paravirtualization,contains,Memory management unit (MMU)
5.6 full virtualization and paravirtualization,contains,Paravirtualization
5.6 full virtualization and paravirtualization,contains,VMware EX Server
5.7 hardware support for virtualization,contains,Address space compression
5.7 hardware support for virtualization,contains,Guest system calls
5.7 hardware support for virtualization,contains,Interrupt virtualization
5.7 hardware support for virtualization,contains,Nonfaulting access to privileged state
5.7 hardware support for virtualization,contains,Ring aliasing
5.7 hardware support for virtualization,contains,Ring compression
5.7 hardware support for virtualization,contains,Ring deprivileging
5.7 hardware support for virtualization,contains,hardware support
5.7 hardware support for virtualization,contains,VMX nonroot
5.7 hardware support for virtualization,contains,VMX root
"5.8 case study: xen, a vmm based on paravirtualization",contains,Access control lists (ACLs)
"5.8 case study: xen, a vmm based on paravirtualization",contains,Borrowed Virtual Time (BVT) algorithm
"5.8 case study: xen, a vmm based on paravirtualization",contains,Dom0
"5.8 case study: xen, a vmm based on paravirtualization",contains,Qemu
"5.8 case study: xen, a vmm based on paravirtualization",contains,Toolstack
"5.8 case study: xen, a vmm based on paravirtualization",contains,Translation look-aside buffer (TLB)
"5.8 case study: xen, a vmm based on paravirtualization",contains,Virtual firewall-router (VFR)
"5.8 case study: xen, a vmm based on paravirtualization",contains,Virtual network interfaces (VIFs)
"5.8 case study: xen, a vmm based on paravirtualization",contains,Xen
"5.8 case study: xen, a vmm based on paravirtualization",contains,XenStore
5.9 optimization of network virtualization in xen 2.0,contains,Network interface card (NIC)
5.9 optimization of network virtualization in xen 2.0,contains,"Network virtualization, optimization of"
5.9 optimization of network virtualization in xen 2.0,contains,Universal Serial Bus (USB)
5.9 optimization of network virtualization in xen 2.0,contains,Xen 2.0
5.10 vblades: paravirtualization targeting an x86-64 itanium processor,contains,CPU virtualization
5.10 vblades: paravirtualization targeting an x86-64 itanium processor,contains,Current privilege level (CPL)
5.10 vblades: paravirtualization targeting an x86-64 itanium processor,contains,Itanium
5.10 vblades: paravirtualization targeting an x86-64 itanium processor,contains,Memory virtualization
5.10 vblades: paravirtualization targeting an x86-64 itanium processor,contains,Metaphysical addressing
5.10 vblades: paravirtualization targeting an x86-64 itanium processor,contains,Privilege leaking
5.10 vblades: paravirtualization targeting an x86-64 itanium processor,contains,Processor Abstraction Layer (PAL)
5.10 vblades: paravirtualization targeting an x86-64 itanium processor,contains,vBlades
5.11 a performance comparison of virtual machines,contains,OpenVZ system
5.11 a performance comparison of virtual machines,contains,performance comparison
5.11 a performance comparison of virtual machines,contains,Virtual machines comparisons
5.12 the darker side of virtualization,contains,limitations
5.12 the darker side of virtualization,contains,Virtual machine-based rootkit (VMBR)
5.13 software fault isolation,contains,Binary code generation rules
6.1 policies and mechanisms for resource management,contains,Capacity allocation
6.1 policies and mechanisms for resource management,contains,Control theory
6.1 policies and mechanisms for resource management,contains,Dynamic Voltage and Frequency Scaling (DVFS)
6.1 policies and mechanisms for resource management,contains,Energy optimization
6.1 policies and mechanisms for resource management,contains,Load balancing
6.1 policies and mechanisms for resource management,contains,"Resource management, policies and mechanisms"
6.1 policies and mechanisms for resource management,contains,classification
6.1 policies and mechanisms for resource management,contains,implementation
6.2 applications of control theory to task scheduling on a cloud,contains,applications
6.2 applications of control theory to task scheduling on a cloud,contains,principles
6.2 applications of control theory to task scheduling on a cloud,contains,single server system
6.2 applications of control theory to task scheduling on a cloud,contains,Lagrange multiplier
6.2 applications of control theory to task scheduling on a cloud,contains,Machine learning techniques
6.2 applications of control theory to task scheduling on a cloud,contains,Market-oriented/economic mechanisms
6.2 applications of control theory to task scheduling on a cloud,contains,interactive vs noninteractive workloads
6.2 applications of control theory to task scheduling on a cloud,contains,Utility-based approaches
6.3 stability of a two-level resource allocation architecture,contains,instability
6.3 stability of a two-level resource allocation architecture,contains,resource allocation
6.3 stability of a two-level resource allocation architecture,contains,Feasible state
6.4 feedback control based on dynamic thresholds,contains,Control granularity
6.4 feedback control based on dynamic thresholds,contains,Controllers
6.4 feedback control based on dynamic thresholds,contains,application controllers
6.4 feedback control based on dynamic thresholds,contains,cloud controllers
6.4 feedback control based on dynamic thresholds,contains,thresholds
6.4 feedback control based on dynamic thresholds,contains,Fine control
6.4 feedback control based on dynamic thresholds,contains,Integral control
6.4 feedback control based on dynamic thresholds,contains,Proportional thresholding
6.4 feedback control based on dynamic thresholds,contains,Thresholds
6.5 coordination of specialized autonomic performance managers,contains,Autonomic performance managers coordination
6.5 coordination of specialized autonomic performance managers,contains,approach
6.5 coordination of specialized autonomic performance managers,contains,Dynamic voltage scaling (DVS)
6.5 coordination of specialized autonomic performance managers,contains,Power manager
6.5 coordination of specialized autonomic performance managers,contains,Service-level agreement (SLA)
6.5 coordination of specialized autonomic performance managers,contains,autonomic performance managers
6.6 a utility-based model for cloud-based web services,contains,experiments
6.6 a utility-based model for cloud-based web services,contains,"Cloud-based Web services, utility-based model"
6.6 a utility-based model for cloud-based web services,contains,goals
6.6 a utility-based model for cloud-based web services,contains,optimization problem
6.6 a utility-based model for cloud-based web services,contains,utility function
6.6 a utility-based model for cloud-based web services,contains,WebSphere Extended Deployment (WXD)
6.7 resource bundling: combinatorial auctions for cloud resources,contains,Ascending clock auction (ASCA)
6.7 resource bundling: combinatorial auctions for cloud resources,contains,Auctioning algorithms
6.7 resource bundling: combinatorial auctions for cloud resources,contains,Clock proxy auction
6.7 resource bundling: combinatorial auctions for cloud resources,contains,nine constraints
6.7 resource bundling: combinatorial auctions for cloud resources,contains,resource bundling
6.7 resource bundling: combinatorial auctions for cloud resources,contains,ASCA algorithm
6.7 resource bundling: combinatorial auctions for cloud resources,contains,combinatorial auctions
6.7 resource bundling: combinatorial auctions for cloud resources,contains,pricing and allocation algorithms
6.7 resource bundling: combinatorial auctions for cloud resources,contains,Periodic auctions
6.7 resource bundling: combinatorial auctions for cloud resources,contains,Resource bundling
6.7 resource bundling: combinatorial auctions for cloud resources,contains,the ASCA combinatorial auction algorithm
6.7 resource bundling: combinatorial auctions for cloud resources,contains,Simultaneous clock auction
6.8 scheduling algorithms for computing clouds,contains,algorithms
6.8 scheduling algorithms for computing clouds,contains,Earliest deadline first (EDF)
6.8 scheduling algorithms for computing clouds,contains,Rate-based earliest deadline (RBED)
6.8 scheduling algorithms for computing clouds,contains,Rate monotonic algorithms (RMA)
6.8 scheduling algorithms for computing clouds,contains,Resource allocation/dispatching (RAD)
6.8 scheduling algorithms for computing clouds,contains,Scheduling algorithms for computing clouds
6.8 scheduling algorithms for computing clouds,contains,best-effort policies
6.8 scheduling algorithms for computing clouds,contains,max-min fairness criterion
6.8 scheduling algorithms for computing clouds,contains,multimedia applications
6.8 scheduling algorithms for computing clouds,contains,non preemptive
6.8 scheduling algorithms for computing clouds,contains,preemptive
6.8 scheduling algorithms for computing clouds,contains,time-slice
6.9 fair queuing,contains,fair queing
6.9 fair queuing,contains,Fair queuing
6.9 fair queuing,contains,bandwidth
6.9 fair queuing,contains,bit-by-bit round-robin (BR) strategy
6.9 fair queuing,contains,buffer space
6.9 fair queuing,contains,fair queuing (FQ) algorithm
6.9 fair queuing,contains,timing
6.10 start-time fair queuing,contains,start-time fair queuing (SFQ) algorithm
6.10 start-time fair queuing,contains,packet transmission
6.10 start-time fair queuing,contains,Start-time fair queuing
6.10 start-time fair queuing,contains,scheduler
6.10 start-time fair queuing,contains,scheduling decisions
6.10 start-time fair queuing,contains,SFQ tree
6.11 borrowed virtual time,contains,Borrowed Virtual Time (BVT) algorithm
6.11 borrowed virtual time,contains,context switches
6.11 borrowed virtual time,contains,real time
6.12 cloud scheduling subject to deadlines,contains,Absolute deadline
6.12 cloud scheduling subject to deadlines,contains,Cloud scheduling
6.12 cloud scheduling subject to deadlines,contains,equal partitioning rule (EPR)
6.12 cloud scheduling subject to deadlines,contains,optimal partitioning rule (OPR)
6.12 cloud scheduling subject to deadlines,contains,parameters used
6.12 cloud scheduling subject to deadlines,contains,scheduling policies
6.12 cloud scheduling subject to deadlines,contains,system model
6.12 cloud scheduling subject to deadlines,contains,task characterization and deadlines
6.12 cloud scheduling subject to deadlines,contains,timing diagram
6.12 cloud scheduling subject to deadlines,contains,Hard deadlines
6.12 cloud scheduling subject to deadlines,contains,Relative deadline
6.12 cloud scheduling subject to deadlines,contains,Soft deadlines
6.13 scheduling mapreduce applications subject to deadlines,contains,MapReduce applications
6.13 scheduling mapreduce applications subject to deadlines,contains,MapReduce applications subject to deadlines scheduling
6.13 scheduling mapreduce applications subject to deadlines,contains,open-source implementation
6.13 scheduling mapreduce applications subject to deadlines,contains,parameters used
6.14 resource management and dynamic application scaling,contains,dynamic application scaling
6.14 resource management and dynamic application scaling,contains,Federal Emergency Management Agency (FEMA)
6.14 resource management and dynamic application scaling,contains,Horizontal scaling
6.14 resource management and dynamic application scaling,contains,Resource management and dynamic application scaling
6.14 resource management and dynamic application scaling,contains,Vertical scaling
6.15 further reading,contains,Automatic VM scaling
6.15 further reading,contains,Non scalable/single-load balancers
7.1 packet-switched networks,contains,Datagram
7.1 packet-switched networks,contains,Network architecture
7.1 packet-switched networks,contains,packet-switched networks
7.1 packet-switched networks,contains,Packet-switched networks
7.1 packet-switched networks,contains,Protocol stacks
7.2 the internet,contains,Border Gateway Routing (BGP) protocols
7.2 the internet,contains,Domain Name Service (DNS)
7.2 the internet,contains,Hourglass network architecture
7.2 the internet,contains,The Internet
7.2 the internet,contains,Internet Protocol television (IPTV)
7.2 the internet,contains,Internet
7.2 the internet,contains,TCP (transport control protocol)
7.2 the internet,contains,overlay network
7.2 the internet,contains,Retransmission timeout (RTO)
7.2 the internet,contains,Round-trip-time (RTT)
7.2 the internet,contains,TCP congestion control policies
7.2 the internet,contains,Transport Control Protocol (TCP)
7.2 the internet,contains,Trivial File Transfer Protocol (TFTP)
7.2 the internet,contains,User Datagram Protocol (UDP)
7.2 the internet,contains,Voice-over-Internet Protocol (VoIP)
7.3 internet migration to ipv6,contains,Internet migration to IPv6
7.3 internet migration to ipv6,contains,"IPv4 and IPv6, differences"
7.3 internet migration to ipv6,contains,mandatory support for network security
7.3 internet migration to ipv6,contains,multicasting
7.3 internet migration to ipv6,contains,stateless address autoconfiguration (SLAAC)
7.3 internet migration to ipv6,contains,migration to IPv6
7.4 the transformation of the internet,contains,Internet exchange point (IXP)
7.4 the transformation of the internet,contains,Internet transformation
7.4 the transformation of the internet,contains,transformation
7.4 the transformation of the internet,contains,Point-of-presence (POP)
7.4 the transformation of the internet,contains,Tier 1 network
7.4 the transformation of the internet,contains,Tier 2 network
7.4 the transformation of the internet,contains,Tier 3 network
7.5 web access and the tcp congestion control window,contains,web access
7.5 web access and the tcp congestion control window,contains,Web access and TCP congestion control window
7.5 web access and the tcp congestion control window,contains,Web statistics
7.6 network resource management,contains,Class-based queuing (CBQ) method
7.6 network resource management,contains,Hierarchical token buckets (HTB)
7.6 network resource management,contains,Network resource management
7.7 interconnection networks for computer clouds,contains,Black Widow topology
7.7 interconnection networks for computer clouds,contains,Fat tree
7.7 interconnection networks for computer clouds,contains,Folded Clos topology
7.7 interconnection networks for computer clouds,contains,HTB packet schedule
7.7 interconnection networks for computer clouds,contains,InfiniBand
7.7 interconnection networks for computer clouds,contains,Interconnection networks for computer clouds
7.7 interconnection networks for computer clouds,contains,interconnection
7.7 interconnection networks for computer clouds,contains,Routers
7.7 interconnection networks for computer clouds,contains,Warehouse-scale computer (WSC)
7.8 storage area networks,contains,FibreChannel over IP (FCIP)
7.8 storage area networks,contains,storage area network (SAN)
7.8 storage area networks,contains,Storage area network (SAN)
7.8 storage area networks,contains,Tunneling
7.9 content-delivery networks,contains,Akamai
7.9 content-delivery networks,contains,Cache Array Routing Protocol (CARP)
7.9 content-delivery networks,contains,design and policy decisions
7.9 content-delivery networks,contains,network resource management
7.9 content-delivery networks,contains,Coral
7.9 content-delivery networks,contains,Globule
7.9 content-delivery networks,contains,Hypertext Caching Protocol (HTCP)
7.9 content-delivery networks,contains,Internet Cache Protocol (ICP)
7.9 content-delivery networks,contains,Live media
7.9 content-delivery networks,contains,Network Element Control Protocol (NECP)
7.9 content-delivery networks,contains,content delivery network (CDN)
7.9 content-delivery networks,contains,Storage area network (SAN)
7.9 content-delivery networks,contains,Web Cache Coordination Protocol (WCCP)
7.10 overlay networks and small-world networks,contains,Degree of the vertex
7.10 overlay networks and small-world networks,contains,small-world networks
7.10 overlay networks and small-world networks,contains,Overlay networks
7.10 overlay networks and small-world networks,contains,Scale-free networks
7.10 overlay networks and small-world networks,contains,Small-World Networks
7.10 overlay networks and small-world networks,contains,Storage area network (SAN)
7.11 scale-free networks,contains,Biased Random Walks
7.11 scale-free networks,contains,Giant connected component (GCC)
7.11 scale-free networks,contains,scale-free networks
7.11 scale-free networks,contains,biased randomwalks
7.11 scale-free networks,contains,power-law degree distribution
7.11 scale-free networks,contains,Power-law distribution
7.11 scale-free networks,contains,Storage area network (SAN)
7.12 epidemic algorithms,contains,Degree of a Power-Law Network Estimation
7.12 epidemic algorithms,contains,Epidemic algorithms
7.12 epidemic algorithms,contains,infective
7.12 epidemic algorithms,contains,recovered
7.12 epidemic algorithms,contains,susceptible-infective (SI)
7.12 epidemic algorithms,contains,epidemic algorithms
7.12 epidemic algorithms,contains,Storage area network (SAN)
7.12 epidemic algorithms,contains,Trace distance
7.13 further reading,contains,Storage area network (SAN)
7.14 history notes,contains,Storage area network (SAN)
8.1 the evolution of storage technology,contains,Dynamic random access memory (DRAM)
8.1 the evolution of storage technology,contains,Storage area network (SAN)
8.1 the evolution of storage technology,contains,evolution
"8.2 storage models, file systems, and databases",contains,Andrew File System (AFS)
"8.2 storage models, file systems, and databases",contains,Cell storage
"8.2 storage models, file systems, and databases",contains,Data base management system (DBMS)
"8.2 storage models, file systems, and databases",contains,Google File System (GFS)
"8.2 storage models, file systems, and databases",contains,Journal storage
"8.2 storage models, file systems, and databases",contains,Megastore
"8.2 storage models, file systems, and databases",contains,Network File System (NFS)
"8.2 storage models, file systems, and databases",contains,Parallel file systems (PFSs)
"8.2 storage models, file systems, and databases",contains,Storage area network (SAN)
"8.2 storage models, file systems, and databases",contains,Storage models
"8.2 storage models, file systems, and databases",contains,databases
"8.2 storage models, file systems, and databases",contains,model
8.3 distributed file systems: the precursors,contains,Andrew File System (AFS)
8.3 distributed file systems: the precursors,contains,Distributed file systems
8.3 distributed file systems: the precursors,contains,Andrew file system (AFS)
8.3 distributed file systems: the precursors,contains,Network file system (NFS)
